time,routeName,bus ID,LastStopName,stopCode,IsBusAtStop,IsTimePoint,latestEventTime,number of passengers remaining,percent of capacity
2020-09-13 14:03:14.646757,MSN,1923,1500 North Main Sbnd,1429,N,N,2020-09-13T14:03:07-04:00,69,86%
2020-09-13 14:03:34.771224,MSN,1923,1500 North Main Sbnd,1429,N,N,2020-09-13T14:03:26-04:00,69,86%
2020-09-13 14:03:54.890057,MSN,1923,1500 North Main Sbnd,1429,N,N,2020-09-13T14:03:52-04:00,69,86%
2020-09-13 14:04:15.006845,MSN,1923,1500 North Main Sbnd,1429,N,N,2020-09-13T14:03:52-04:00,69,86%
2020-09-13 14:04:35.133157,MSN,1923,1500 North Main Sbnd,1429,N,N,2020-09-13T14:04:31-04:00,69,86%
2020-09-13 14:04:55.244534,MSN,1923,1500 North Main Sbnd,1429,N,N,2020-09-13T14:04:44-04:00,69,86%
2020-09-13 14:05:15.368091,MSN,1923,1500 North Main Sbnd,1429,N,N,2020-09-13T14:05:01-04:00,69,86%
2020-09-13 14:05:35.485806,MSN,1923,1500 North Main Sbnd,1429,N,N,2020-09-13T14:05:25-04:00,69,86%
2020-09-13 14:05:55.626683,MSN,1923,1500 North Main Sbnd,1429,N,N,2020-09-13T14:05:43-04:00,69,86%
2020-09-13 14:06:15.748842,MSN,1923,Pheasant Run,1414,N,N,2020-09-13T14:06:10-04:00,71,89%
2020-09-13 14:06:35.883301,MSN,1923,Seneca/Patrick Henry Sbnd,1415,N,N,2020-09-13T14:06:32-04:00,71,89%
2020-09-13 14:06:56.014572,MSN,1923,Seneca/Patrick Henry Sbnd,1415,N,N,2020-09-13T14:06:49-04:00,71,89%
2020-09-13 14:07:16.113625,MSN,1923,Patrick Henry/Seneca Ebnd,1434,N,N,2020-09-13T14:07:05-04:00,71,89%
2020-09-13 14:07:36.233164,MSN,1923,Patrick Henry/Seneca Ebnd,1434,N,N,2020-09-13T14:07:13-04:00,71,89%
2020-09-13 14:07:56.356136,MSN,1923,Patrick Henry/Seneca Ebnd,1434,N,N,2020-09-13T14:07:36-04:00,71,89%
2020-09-13 14:08:16.447364,MSN,1923,Patrick Henry/Seneca Ebnd,1434,N,N,2020-09-13T14:08:12-04:00,71,89%
2020-09-13 14:08:36.565643,MSN,1923,Patrick Henry/Seneca Ebnd,1434,N,N,2020-09-13T14:08:25-04:00,71,89%
2020-09-13 14:08:56.702616,MSN,1923,Main/Patrick Henry Sbnd,1416,N,N,2020-09-13T14:08:51-04:00,73,91%
2020-09-13 14:09:16.808929,MSN,1923,1200 North Main Sbnd,1417,N,N,2020-09-13T14:09:10-04:00,73,91%
2020-09-13 14:09:36.947657,MSN,1923,1200 North Main Sbnd,1417,N,N,2020-09-13T14:09:24-04:00,73,91%
2020-09-13 14:09:57.075076,MSN,1923,Main/Northview Sbnd,1418,N,N,2020-09-13T14:09:53-04:00,77,96%
2020-09-13 14:10:17.202561,MSN,1923,Main/Montgomery Sbnd,1420,N,N,2020-09-13T14:10:15-04:00,77,96%
2020-09-13 14:10:37.331155,MSN,1923,Main/Montgomery Sbnd,1420,N,N,2020-09-13T14:10:28-04:00,77,96%
2020-09-13 14:10:57.433540,MSN,1923,Main/Kabrich Sbnd,1421,N,N,2020-09-13T14:10:55-04:00,77,96%
2020-09-13 14:11:17.542594,MSN,1923,Main/Kabrich Sbnd,1421,N,N,2020-09-13T14:11:01-04:00,77,96%
2020-09-13 14:11:37.688508,MSN,1923,Main/Collegiate Ct Sbnd,1422,N,N,2020-09-13T14:11:31-04:00,77,96%
2020-09-13 14:11:57.811573,MSN,1923,Main/Collegiate Ct Sbnd,1422,N,N,2020-09-13T14:11:42-04:00,77,96%
2020-09-13 14:12:17.930182,MSN,1923,Main/Turner Sbnd,1423,N,N,2020-09-13T14:12:14-04:00,77,96%
2020-09-13 14:12:38.036504,MSN,1923,Main/Turner Sbnd,1423,N,N,2020-09-13T14:12:23-04:00,77,96%
2020-09-13 14:12:58.144611,MSN,1923,Alumni Mall Wbnd,1112,N,N,2020-09-13T14:12:53-04:00,77,96%
2020-09-13 14:13:18.266089,MSN,1923,Squires Wbnd,1113,N,Y,2020-09-13T14:13:16-04:00,77,96%
2020-09-13 14:39:27.769369,MSN,1923,Squires Wbnd,1113,N,Y,2020-09-13T14:39:18-04:00,87,109%
2020-09-13 14:39:47.898038,MSN,1923,Squires Wbnd,1113,N,Y,2020-09-13T14:39:44-04:00,87,109%
2020-09-13 14:40:08.024448,MSN,1923,Squires Wbnd,1113,N,Y,2020-09-13T14:39:44-04:00,87,109%
2020-09-13 14:40:28.158263,MSN,1923,Squires Wbnd,1113,N,Y,2020-09-13T14:40:24-04:00,87,109%
2020-09-13 14:40:48.305323,MSN,1923,Squires Wbnd,1113,N,Y,2020-09-13T14:40:24-04:00,87,109%
2020-09-13 14:41:08.423344,MSN,1923,Squires Wbnd,1113,N,Y,2020-09-13T14:40:24-04:00,87,109%
2020-09-13 14:41:28.547933,MSN,1923,Squires Wbnd,1113,N,Y,2020-09-13T14:41:26-04:00,87,109%
2020-09-13 14:41:48.667463,MSN,1923,Squires Wbnd,1113,N,Y,2020-09-13T14:41:26-04:00,87,109%
2020-09-13 14:42:08.789971,MSN,1923,Squires Wbnd,1113,N,Y,2020-09-13T14:41:44-04:00,87,109%
2020-09-13 14:42:28.916971,MSN,1923,Squires Wbnd,1113,N,Y,2020-09-13T14:42:14-04:00,87,109%
2020-09-13 14:42:49.042427,MSN,1923,Squires Wbnd,1113,N,Y,2020-09-13T14:42:44-04:00,87,109%
2020-09-13 14:43:09.149454,MSN,1923,Squires Wbnd,1113,N,Y,2020-09-13T14:42:44-04:00,87,109%
2020-09-13 14:43:29.304311,MSN,1923,Squires Wbnd,1113,N,Y,2020-09-13T14:43:15-04:00,87,109%
2020-09-13 14:43:49.434463,MSN,1923,Squires Wbnd,1113,N,Y,2020-09-13T14:43:45-04:00,87,109%
2020-09-13 14:44:09.559924,MSN,1923,Squires Wbnd,1113,N,Y,2020-09-13T14:43:45-04:00,87,109%
2020-09-13 14:44:29.678588,MSN,1923,Squires Wbnd,1113,N,Y,2020-09-13T14:44:18-04:00,87,109%
2020-09-13 14:44:49.803746,MSN,1923,Squires Wbnd,1113,N,Y,2020-09-13T14:44:45-04:00,87,109%
2020-09-13 14:45:09.995862,MSN,1923,Squires Wbnd,1113,N,Y,2020-09-13T14:44:45-04:00,87,109%
2020-09-13 14:45:30.143067,MSN,1923,Squires Wbnd,1113,N,Y,2020-09-13T14:45:15-04:00,87,109%
2020-09-13 14:45:50.260694,MSN,1923,Squires Wbnd,1113,N,Y,2020-09-13T14:45:45-04:00,87,109%
2020-09-13 14:46:10.369141,MSN,1923,Squires Wbnd,1113,N,Y,2020-09-13T14:46:04-04:00,87,109%
2020-09-13 14:46:30.505915,MSN,1923,Squires Ebnd,1110,N,N,2020-09-13T14:46:25-04:00,90,112%
2020-09-13 14:46:50.610780,MSN,1923,Alumni Mall Ebnd,1111,N,N,2020-09-13T14:46:44-04:00,90,112%
2020-09-13 14:47:10.702064,MSN,1923,Alumni Mall Ebnd,1111,N,N,2020-09-13T14:46:55-04:00,90,112%
2020-09-13 14:47:30.805504,MSN,1923,Alumni Mall Ebnd,1111,N,N,2020-09-13T14:47:25-04:00,90,112%
2020-09-13 14:47:50.928107,MSN,1923,Alumni Mall Ebnd,1111,N,N,2020-09-13T14:47:43-04:00,90,112%
2020-09-13 14:48:11.035255,MSN,1923,Alumni Mall Ebnd,1111,N,N,2020-09-13T14:47:55-04:00,90,112%
